2018-04-23 09:01:03,799 [  32230]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-23 09:01:03,799 [  32230]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/user/IdeaProjects/jetbrains-open-in-git-host/jetbrains-open-in-git-host.ipr' jetbrains-open-in-git-host 
2018-04-23 09:01:03,824 [  32255]   INFO - cloudConfig.CloudConfigManager - === StatusBar.start create === 
2018-04-23 09:01:04,070 [  32501]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-04-23 09:01:04,070 [  32501]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [/Users/user/JAX2018/workshop] 
2018-04-23 09:01:04,146 [  32577]   INFO - ellij.project.impl.ProjectImpl - 189 project components initialized in 210 ms 
2018-04-23 09:01:04,293 [  32724]   INFO - le.impl.ModuleManagerComponent - 7 module(s) loaded in 146 ms 
2018-04-23 09:01:04,680 [  33111]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-04-23 09:01:04,968 [  33399]   INFO - ntellij.internal.IconsLoadTime - PNG load time: ide_startup=114,12ms, average=0,47ms, median=0,30ms; number of icons: 241 
2018-04-23 09:01:05,049 [  33480]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@59e67305 
2018-04-23 09:01:05,068 [  33499]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 18ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:01:05,127 [  33558]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 159ms under project opening modal progress 
2018-04-23 09:01:05,129 [  33560]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 0 millis 
2018-04-23 09:01:05,132 [  33563]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 165ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:01:05,308 [  33739]   INFO - cloudConfig.CloudConfigManager - === StatusBar.update create === 
2018-04-23 09:01:05,309 [  33740]   INFO - cloudConfig.CloudConfigManager - === StatusBar.update create === 
2018-04-23 09:01:05,310 [  33741]   INFO - cloudConfig.CloudConfigManager - === End.updateInitStatus === 
2018-04-23 09:01:05,638 [  34069]   INFO - j.ide.ui.OptionsTopHitProvider - 129 ms spent to cache options in application 
2018-04-23 09:01:05,686 [  34117]   INFO - cloudConfig.CloudConfigManager - === StatusBar.start another widget: com.intellij.cloudConfig.StatusBarInfoManager$InfoComponent@634220cf === 
2018-04-23 09:01:05,715 [  34146]   INFO - tartup.impl.StartupManagerImpl - /Users/user/IdeaProjects/intellij-plugin-save-actions/.idea case-sensitivity: expected=false actual=false 
2018-04-23 09:01:05,883 [  34314]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [/Users/user/IdeaProjects/intellij-plugin-save-actions] 
2018-04-23 09:01:06,531 [  34962]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 1463ms; general responsiveness: ok; EDT responsiveness: 1/2 sluggish 
2018-04-23 09:01:06,648 [  35079]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-04-23 09:01:06,672 [  35103]   INFO - tartup.impl.StartupManagerImpl - /Users/user/goprojects/untitled2/.idea case-sensitivity: expected=false actual=false 
2018-04-23 09:01:06,673 [  35104]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-04-23 09:01:06,767 [  35198]   INFO - tartup.impl.StartupManagerImpl - /Users/user/IdeaProjects/testcpuandmemlimitfordocker/.idea case-sensitivity: expected=false actual=false 
2018-04-23 09:01:06,784 [  35215]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [/Users/user/IdeaProjects/testcpuandmemlimitfordocker] 
2018-04-23 09:01:06,839 [  35270]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@57d58467 
2018-04-23 09:01:07,021 [  35452]  ERROR - jediterm.terminal.TerminalMode - Mode EightBitInput is not implemented, setting to true 
2018-04-23 09:01:07,078 [  35509]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@1f5497c2 
2018-04-23 09:01:07,317 [  35748]   INFO - tartup.impl.StartupManagerImpl - /Users/user/IdeaProjects/jetbrains-open-in-git-host/jetbrains-open-in-git-host.ipr case-sensitivity: expected=false actual=false 
2018-04-23 09:01:07,495 [  35926]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [<Project>] 
2018-04-23 09:01:07,822 [  36253]   INFO - tartup.impl.StartupManagerImpl - /Users/user/IdeaProjects/test/.idea case-sensitivity: expected=false actual=false 
2018-04-23 09:01:07,824 [  36255]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-04-23 09:01:08,006 [  36437]   INFO - tartup.impl.StartupManagerImpl - /Users/user/JAX2018/workshop/.idea case-sensitivity: expected=false actual=false 
